latitude,longitude,tags,street_name
43.7179345,10.3942438,"{'highway': 'residential', 'maxspeed': '30', 'name': 'Via Risorgimento', 'name:etymology:wikidata': 'Q51122', 'oneway': 'yes', 'surface': 'asphalt', 'wikidata': 'Q122619368'}",Via Risorgimento
43.7178031,10.3951098,"{'highway': 'residential', 'maxspeed': '30', 'name': 'Via Risorgimento', 'name:etymology:wikidata': 'Q51122', 'oneway': 'yes', 'surface': 'asphalt', 'wikidata': 'Q122619368'}",Via Risorgimento
43.71779,10.3951959,"{'highway': 'residential', 'maxspeed': '30', 'name': 'Via Risorgimento', 'name:etymology:wikidata': 'Q51122', 'oneway': 'yes', 'surface': 'asphalt', 'wikidata': 'Q122619368'}",Via Risorgimento
43.7180247,10.39365,"{'highway': 'residential', 'name': 'Via Magenta', 'oneway': 'yes'}",Via Magenta
43.7179987,10.393642,"{'highway': 'residential', 'name': 'Via Magenta', 'oneway': 'yes'}",Via Magenta
43.7170109,10.3933401,"{'highway': 'residential', 'name': 'Via Magenta', 'oneway': 'yes'}",Via Magenta
43.7166791,10.3963901,"{'highway': 'residential', 'maxspeed': '30', 'name': 'Via Trento', 'name:etymology:wikidata': 'Q3376', 'oneway': 'yes', 'surface': 'paving_stones'}",Via Trento
43.7167786,10.3956664,"{'highway': 'residential', 'maxspeed': '30', 'name': 'Via Trento', 'name:etymology:wikidata': 'Q3376', 'oneway': 'yes', 'surface': 'paving_stones'}",Via Trento
43.7168523,10.39526,"{'highway': 'residential', 'maxspeed': '30', 'name': 'Via Trento', 'name:etymology:wikidata': 'Q3376', 'oneway': 'yes', 'surface': 'paving_stones'}",Via Trento
43.7169167,10.3949861,"{'highway': 'residential', 'maxspeed': '30', 'name': 'Via Trento', 'name:etymology:wikidata': 'Q3376', 'oneway': 'yes', 'surface': 'paving_stones'}",Via Trento
43.7169278,10.3949365,"{'highway': 'residential', 'maxspeed': '30', 'name': 'Via Trento', 'name:etymology:wikidata': 'Q3376', 'oneway': 'yes', 'surface': 'paving_stones'}",Via Trento
43.7169278,10.3949365,"{'highway': 'residential', 'maxspeed': '50', 'name': 'Via Trieste', 'name:etymology:wikidata': 'Q546', 'oneway': 'yes', 'surface': 'asphalt'}",Via Trieste
43.7169342,10.3948797,"{'highway': 'residential', 'maxspeed': '50', 'name': 'Via Trieste', 'name:etymology:wikidata': 'Q546', 'oneway': 'yes', 'surface': 'asphalt'}",Via Trieste
43.7169939,10.3936009,"{'highway': 'residential', 'maxspeed': '50', 'name': 'Via Trieste', 'name:etymology:wikidata': 'Q546', 'oneway': 'yes', 'surface': 'asphalt'}",Via Trieste
43.7170109,10.3933401,"{'highway': 'residential', 'maxspeed': '50', 'name': 'Via Trieste', 'name:etymology:wikidata': 'Q546', 'oneway': 'yes', 'surface': 'asphalt'}",Via Trieste
43.7170502,10.3930307,"{'highway': 'residential', 'maxspeed': '50', 'name': 'Via Trieste', 'name:etymology:wikidata': 'Q546', 'oneway': 'yes', 'surface': 'asphalt'}",Via Trieste
43.7171084,10.3928397,"{'highway': 'residential', 'maxspeed': '50', 'name': 'Via Trieste', 'name:etymology:wikidata': 'Q546', 'oneway': 'yes', 'surface': 'asphalt'}",Via Trieste
43.7172886,10.3923824,"{'highway': 'residential', 'maxspeed': '50', 'name': 'Via Trieste', 'name:etymology:wikidata': 'Q546', 'oneway': 'yes', 'surface': 'asphalt'}",Via Trieste
43.717472,10.3919227,"{'highway': 'residential', 'maxspeed': '50', 'name': 'Via Trieste', 'name:etymology:wikidata': 'Q546', 'oneway': 'yes', 'surface': 'asphalt'}",Via Trieste
43.7168523,10.39526,"{'cycleway:both': 'no', 'highway': 'residential', 'maxspeed:type': 'IT:urban', 'name': 'Via Santa Lucia', 'oneway': 'yes', 'sidewalk': 'none', 'surface': 'sett'}",Via Santa Lucia
43.7164916,10.395253,"{'cycleway:both': 'no', 'highway': 'residential', 'maxspeed:type': 'IT:urban', 'name': 'Via Santa Lucia', 'oneway': 'yes', 'sidewalk': 'none', 'surface': 'sett'}",Via Santa Lucia
43.7161419,10.3952414,"{'cycleway:both': 'no', 'highway': 'residential', 'maxspeed:type': 'IT:urban', 'name': 'Via Santa Lucia', 'oneway': 'yes', 'sidewalk': 'none', 'surface': 'sett'}",Via Santa Lucia
43.7160936,10.3953677,"{'cycleway:both': 'no', 'highway': 'residential', 'lanes': '1', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via del Buongusto', 'oneway': 'yes', 'sidewalk': 'none', 'surface': 'asphalt'}",Via del Buongusto
43.7158679,10.3954901,"{'cycleway:both': 'no', 'highway': 'residential', 'lanes': '1', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via del Buongusto', 'oneway': 'yes', 'sidewalk': 'none', 'surface': 'asphalt'}",Via del Buongusto
43.7158105,10.3955213,"{'cycleway:both': 'no', 'highway': 'residential', 'lanes': '1', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via del Buongusto', 'oneway': 'yes', 'sidewalk': 'none', 'surface': 'asphalt'}",Via del Buongusto
43.7167786,10.3956664,"{'highway': 'residential', 'name': 'Via Ricucchi', 'surface': 'paving_stones'}",Via Ricucchi
43.7163334,10.3958066,"{'highway': 'residential', 'name': 'Via Ricucchi', 'surface': 'paving_stones'}",Via Ricucchi
43.7181507,10.3895351,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7180283,10.3895841,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7176793,10.3897397,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7173618,10.3893422,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7176793,10.3897397,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7175955,10.389831,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7175767,10.3898591,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7175633,10.389889,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7175532,10.3899153,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7175515,10.3899413,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7175555,10.3899743,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7175676,10.3900026,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7175911,10.3900451,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7176145,10.3900801,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7176365,10.3901157,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7176447,10.3901384,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7176474,10.3901609,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7176503,10.3902061,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7176335,10.3902436,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.7176071,10.3902845,"{'highway': 'residential', 'name': 'Via Pietro da Pisa', 'surface': 'unpaved'}",Via Pietro da Pisa
43.716231,10.39474,"{'highway': 'residential', 'maxspeed': '30', 'name': 'Via Roma', 'oneway': 'yes', 'surface': 'asphalt'}",Via Roma
43.7163498,10.394785,"{'highway': 'residential', 'maxspeed': '30', 'name': 'Via Roma', 'oneway': 'yes', 'surface': 'asphalt'}",Via Roma
43.7160043,10.3879857,"{'highway': 'residential', 'name': 'Via dei Macelli', 'name:etymology:wikidata': 'Q385557', 'oneway': 'yes'}",Via dei Macelli
43.7160304,10.3880731,"{'highway': 'residential', 'name': 'Via dei Macelli', 'name:etymology:wikidata': 'Q385557', 'oneway': 'yes'}",Via dei Macelli
43.7162401,10.3887084,"{'highway': 'residential', 'name': 'Via dei Macelli', 'name:etymology:wikidata': 'Q385557', 'oneway': 'yes'}",Via dei Macelli
43.7162401,10.3887084,"{'highway': 'residential', 'name': 'Via dei Macelli', 'name:etymology:wikidata': 'Q385557', 'surface': 'asphalt'}",Via dei Macelli
43.7165387,10.3895781,"{'highway': 'residential', 'name': 'Via dei Macelli', 'name:etymology:wikidata': 'Q385557', 'surface': 'asphalt'}",Via dei Macelli
43.7165595,10.389637,"{'highway': 'residential', 'name': 'Via dei Macelli', 'name:etymology:wikidata': 'Q385557', 'surface': 'asphalt'}",Via dei Macelli
43.7166594,10.3898657,"{'highway': 'residential', 'name': 'Via dei Macelli', 'name:etymology:wikidata': 'Q385557', 'surface': 'asphalt'}",Via dei Macelli
43.7162401,10.3887084,"{'highway': 'residential', 'name': 'Via dei Macelli', 'name:etymology:wikidata': 'Q385557', 'oneway': 'yes'}",Via dei Macelli
43.7163789,10.3883313,"{'highway': 'residential', 'name': 'Via dei Macelli', 'name:etymology:wikidata': 'Q385557', 'oneway': 'yes'}",Via dei Macelli
43.7164088,10.3882581,"{'highway': 'residential', 'name': 'Via dei Macelli', 'name:etymology:wikidata': 'Q385557', 'oneway': 'yes'}",Via dei Macelli
43.7163698,10.3945476,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'oneway': 'yes', 'oneway:psv': 'no'}",Via Enrico Fermi
43.7163265,10.394596,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'oneway': 'yes', 'oneway:psv': 'no'}",Via Enrico Fermi
43.7162887,10.394628,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'oneway': 'yes', 'oneway:psv': 'no'}",Via Enrico Fermi
43.7162453,10.3946568,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'oneway': 'yes', 'oneway:psv': 'no'}",Via Enrico Fermi
43.7161567,10.394714,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'oneway': 'yes', 'oneway:psv': 'no'}",Via Enrico Fermi
43.723301,10.3908541,"{'highway': 'residential', 'name': 'Via Vecchia Barbaricina', 'oneway': 'yes', 'source': 'PCN aerial 2006;Bing aerial', 'surface': 'asphalt'}",Via Vecchia Barbaricina
43.7233654,10.3910598,"{'highway': 'residential', 'name': 'Via Vecchia Barbaricina', 'oneway': 'yes', 'source': 'PCN aerial 2006;Bing aerial', 'surface': 'asphalt'}",Via Vecchia Barbaricina
43.7235867,10.3916438,"{'highway': 'residential', 'name': 'Via Vecchia Barbaricina', 'oneway': 'yes', 'source': 'PCN aerial 2006;Bing aerial', 'surface': 'asphalt'}",Via Vecchia Barbaricina
43.7194012,10.3883558,"{'highway': 'residential', 'maxspeed:type': 'IT:urban', 'name': 'Via Carlo Francesco Gabba', 'name:etymology:wikidata': 'Q2294066', 'note': 'to_review', 'oneway': 'yes', 'surface': 'asphalt'}",Via Carlo Francesco Gabba
43.7193788,10.3886093,"{'highway': 'residential', 'maxspeed:type': 'IT:urban', 'name': 'Via Carlo Francesco Gabba', 'name:etymology:wikidata': 'Q2294066', 'note': 'to_review', 'oneway': 'yes', 'surface': 'asphalt'}",Via Carlo Francesco Gabba
43.7193788,10.3886093,"{'cycleway': 'no', 'highway': 'unclassified', 'lit': 'yes', 'maxspeed': 'IT:urban', 'name': 'Via Carlo Francesco Gabba', 'name:etymology:wikidata': 'Q2294066', 'width': '10'}",Via Carlo Francesco Gabba
43.7193253,10.388812,"{'cycleway': 'no', 'highway': 'unclassified', 'lit': 'yes', 'maxspeed': 'IT:urban', 'name': 'Via Carlo Francesco Gabba', 'name:etymology:wikidata': 'Q2294066', 'width': '10'}",Via Carlo Francesco Gabba
43.7190802,10.3896131,"{'cycleway': 'no', 'highway': 'unclassified', 'lit': 'yes', 'maxspeed': 'IT:urban', 'name': 'Via Carlo Francesco Gabba', 'name:etymology:wikidata': 'Q2294066', 'width': '10'}",Via Carlo Francesco Gabba
43.7205101,10.3895106,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via Francesco Traini', 'name:etymology:wikidata': 'Q673516', 'parking:both': 'street_side', 'parking:both:fee': 'yes', 'parking:both:orientation': 'perpendicular', 'source': 'PCN aerial 2006', 'surface': 'asphalt'}",Via Francesco Traini
43.71941,10.3888632,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via Francesco Traini', 'name:etymology:wikidata': 'Q673516', 'parking:both': 'street_side', 'parking:both:fee': 'yes', 'parking:both:orientation': 'perpendicular', 'source': 'PCN aerial 2006', 'surface': 'asphalt'}",Via Francesco Traini
43.7193885,10.3888507,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via Francesco Traini', 'name:etymology:wikidata': 'Q673516', 'parking:both': 'street_side', 'parking:both:fee': 'yes', 'parking:both:orientation': 'perpendicular', 'source': 'PCN aerial 2006', 'surface': 'asphalt'}",Via Francesco Traini
43.7193253,10.388812,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via Francesco Traini', 'name:etymology:wikidata': 'Q673516', 'parking:both': 'street_side', 'parking:both:fee': 'yes', 'parking:both:orientation': 'perpendicular', 'source': 'PCN aerial 2006', 'surface': 'asphalt'}",Via Francesco Traini
43.7177853,10.3879695,"{'highway': 'residential', 'name': 'Via Spinello Aretino', 'source': 'PCN aerial 2006'}",Via Spinello Aretino
43.7176282,10.3884503,"{'highway': 'residential', 'name': 'Via Spinello Aretino', 'source': 'PCN aerial 2006'}",Via Spinello Aretino
43.7205101,10.3895106,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Largo Lucio Lazzarino', 'oneway': 'yes', 'parking:both': 'lane', 'parking:both:orientation': 'diagonal', 'source': 'PCN aerial 2006', 'surface': 'asphalt'}",Largo Lucio Lazzarino
43.7206142,10.3899247,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Largo Lucio Lazzarino', 'oneway': 'yes', 'parking:both': 'lane', 'parking:both:orientation': 'diagonal', 'source': 'PCN aerial 2006', 'surface': 'asphalt'}",Largo Lucio Lazzarino
43.723301,10.3908541,"{'highway': 'residential', 'name': 'Via Vecchia Barbaricina', 'source': 'PCN aerial 2006;Bing aerial', 'surface': 'asphalt'}",Via Vecchia Barbaricina
43.7231539,10.3903392,"{'highway': 'residential', 'name': 'Via Vecchia Barbaricina', 'source': 'PCN aerial 2006;Bing aerial', 'surface': 'asphalt'}",Via Vecchia Barbaricina
43.7231255,10.3902319,"{'highway': 'residential', 'name': 'Via Vecchia Barbaricina', 'source': 'PCN aerial 2006;Bing aerial', 'surface': 'asphalt'}",Via Vecchia Barbaricina
43.7230907,10.3901238,"{'highway': 'residential', 'name': 'Via Vecchia Barbaricina', 'source': 'PCN aerial 2006;Bing aerial', 'surface': 'asphalt'}",Via Vecchia Barbaricina
43.7230154,10.38992,"{'highway': 'residential', 'name': 'Via Vecchia Barbaricina', 'source': 'PCN aerial 2006;Bing aerial', 'surface': 'asphalt'}",Via Vecchia Barbaricina
43.7229834,10.3898365,"{'highway': 'residential', 'name': 'Via Vecchia Barbaricina', 'source': 'PCN aerial 2006;Bing aerial', 'surface': 'asphalt'}",Via Vecchia Barbaricina
43.722951,10.3897496,"{'highway': 'residential', 'name': 'Via Vecchia Barbaricina', 'source': 'PCN aerial 2006;Bing aerial', 'surface': 'asphalt'}",Via Vecchia Barbaricina
43.7197737,10.3956139,"{'highway': 'residential', 'lit': 'yes', 'maxspeed': '30', 'motor_vehicle': 'permit', 'name': 'Via Roma', 'name:etymology:wikidata': 'Q220', 'oneway': 'yes', 'sidewalk': 'both', 'smoothness': 'good', 'surface': 'asphalt'}",Via Roma
43.7198195,10.3956195,"{'highway': 'residential', 'lit': 'yes', 'maxspeed': '30', 'motor_vehicle': 'permit', 'name': 'Via Roma', 'name:etymology:wikidata': 'Q220', 'oneway': 'yes', 'sidewalk': 'both', 'smoothness': 'good', 'surface': 'asphalt'}",Via Roma
43.7199103,10.3956305,"{'highway': 'residential', 'lit': 'yes', 'maxspeed': '30', 'motor_vehicle': 'permit', 'name': 'Via Roma', 'name:etymology:wikidata': 'Q220', 'oneway': 'yes', 'sidewalk': 'both', 'smoothness': 'good', 'surface': 'asphalt'}",Via Roma
43.7203219,10.3956681,"{'highway': 'residential', 'lit': 'yes', 'maxspeed': '30', 'motor_vehicle': 'permit', 'name': 'Via Roma', 'name:etymology:wikidata': 'Q220', 'oneway': 'yes', 'sidewalk': 'both', 'smoothness': 'good', 'surface': 'asphalt'}",Via Roma
43.7208636,10.3957175,"{'highway': 'residential', 'lit': 'yes', 'maxspeed': '30', 'motor_vehicle': 'permit', 'name': 'Via Roma', 'name:etymology:wikidata': 'Q220', 'oneway': 'yes', 'sidewalk': 'both', 'smoothness': 'good', 'surface': 'asphalt'}",Via Roma
43.7215349,10.3957813,"{'highway': 'residential', 'lit': 'yes', 'maxspeed': '30', 'motor_vehicle': 'permit', 'name': 'Via Roma', 'name:etymology:wikidata': 'Q220', 'oneway': 'yes', 'sidewalk': 'both', 'smoothness': 'good', 'surface': 'asphalt'}",Via Roma
43.7196758,10.3876268,"{'cutting': 'yes', 'foot': 'no', 'highway': 'unclassified', 'layer': '-1', 'maxspeed': 'IT:urban', 'name': 'Via Carlo Francesco Gabba', 'name:etymology:wikidata': 'Q2294066', 'overtaking': 'no', 'sidewalk': 'no', 'surface': 'asphalt', 'width': '7.5'}",Via Carlo Francesco Gabba
43.7194411,10.3883917,"{'cutting': 'yes', 'foot': 'no', 'highway': 'unclassified', 'layer': '-1', 'maxspeed': 'IT:urban', 'name': 'Via Carlo Francesco Gabba', 'name:etymology:wikidata': 'Q2294066', 'overtaking': 'no', 'sidewalk': 'no', 'surface': 'asphalt', 'width': '7.5'}",Via Carlo Francesco Gabba
43.7193788,10.3886093,"{'cutting': 'yes', 'foot': 'no', 'highway': 'unclassified', 'layer': '-1', 'maxspeed': 'IT:urban', 'name': 'Via Carlo Francesco Gabba', 'name:etymology:wikidata': 'Q2294066', 'overtaking': 'no', 'sidewalk': 'no', 'surface': 'asphalt', 'width': '7.5'}",Via Carlo Francesco Gabba
43.7211679,10.3880796,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via Diotisalvi', 'name:etymology:wikidata': 'Q763522', 'oneway': 'no', 'parking:both': 'lane', 'parking:both:fee': 'yes', 'parking:both:orientation': 'diagonal', 'surface': 'asphalt'}",Via Diotisalvi
43.721059,10.3884418,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via Diotisalvi', 'name:etymology:wikidata': 'Q763522', 'oneway': 'no', 'parking:both': 'lane', 'parking:both:fee': 'yes', 'parking:both:orientation': 'diagonal', 'surface': 'asphalt'}",Via Diotisalvi
43.7210543,10.3884581,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via Diotisalvi', 'name:etymology:wikidata': 'Q763522', 'oneway': 'no', 'parking:both': 'lane', 'parking:both:fee': 'yes', 'parking:both:orientation': 'diagonal', 'surface': 'asphalt'}",Via Diotisalvi
43.720987,10.3886822,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via Diotisalvi', 'name:etymology:wikidata': 'Q763522', 'oneway': 'no', 'parking:both': 'lane', 'parking:both:fee': 'yes', 'parking:both:orientation': 'diagonal', 'surface': 'asphalt'}",Via Diotisalvi
43.7207913,10.389332,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via Diotisalvi', 'name:etymology:wikidata': 'Q763522', 'oneway': 'no', 'parking:both': 'lane', 'parking:both:fee': 'yes', 'parking:both:orientation': 'diagonal', 'surface': 'asphalt'}",Via Diotisalvi
43.7207269,10.3895492,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via Diotisalvi', 'name:etymology:wikidata': 'Q763522', 'oneway': 'no', 'parking:both': 'lane', 'parking:both:fee': 'yes', 'parking:both:orientation': 'diagonal', 'surface': 'asphalt'}",Via Diotisalvi
43.7207016,10.3896334,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via Diotisalvi', 'name:etymology:wikidata': 'Q763522', 'oneway': 'no', 'parking:both': 'lane', 'parking:both:fee': 'yes', 'parking:both:orientation': 'diagonal', 'surface': 'asphalt'}",Via Diotisalvi
43.7206811,10.3897016,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via Diotisalvi', 'name:etymology:wikidata': 'Q763522', 'oneway': 'no', 'parking:both': 'lane', 'parking:both:fee': 'yes', 'parking:both:orientation': 'diagonal', 'surface': 'asphalt'}",Via Diotisalvi
43.7206142,10.3899247,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via Diotisalvi', 'name:etymology:wikidata': 'Q763522', 'oneway': 'no', 'parking:both': 'lane', 'parking:both:fee': 'yes', 'parking:both:orientation': 'diagonal', 'surface': 'asphalt'}",Via Diotisalvi
43.7203626,10.3907866,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via Diotisalvi', 'name:etymology:wikidata': 'Q763522', 'oneway': 'no', 'parking:both': 'lane', 'parking:both:fee': 'yes', 'parking:both:orientation': 'diagonal', 'surface': 'asphalt'}",Via Diotisalvi
43.7203357,10.3908775,"{'highway': 'residential', 'lane_markings': 'no', 'lit': 'yes', 'maxspeed:type': 'IT:urban', 'name': 'Via Diotisalvi', 'name:etymology:wikidata': 'Q763522', 'oneway': 'no', 'parking:both': 'lane', 'parking:both:fee': 'yes', 'parking:both:orientation': 'diagonal', 'surface': 'asphalt'}",Via Diotisalvi
43.7163498,10.394785,"{'highway': 'residential', 'maxspeed': '30', 'name': 'Via Roma', 'oneway': 'yes'}",Via Roma
43.7163447,10.394711,"{'highway': 'residential', 'maxspeed': '30', 'name': 'Via Roma', 'oneway': 'yes'}",Via Roma
43.7163478,10.3946534,"{'highway': 'residential', 'maxspeed': '30', 'name': 'Via Roma', 'oneway': 'yes'}",Via Roma
43.7163698,10.3945476,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'name:etymology:wikidata': 'Q8753', 'oneway': 'yes', 'oneway:psv': 'no', 'surface': 'asphalt'}",Via Enrico Fermi
43.7163741,10.3945099,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'name:etymology:wikidata': 'Q8753', 'oneway': 'yes', 'oneway:psv': 'no', 'surface': 'asphalt'}",Via Enrico Fermi
43.7163801,10.3944615,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'name:etymology:wikidata': 'Q8753', 'oneway': 'yes', 'oneway:psv': 'no', 'surface': 'asphalt'}",Via Enrico Fermi
43.716476,10.3936376,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'name:etymology:wikidata': 'Q8753', 'oneway': 'yes', 'oneway:psv': 'no', 'surface': 'asphalt'}",Via Enrico Fermi
43.7165117,10.3933454,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'name:etymology:wikidata': 'Q8753', 'oneway': 'yes', 'oneway:psv': 'no', 'surface': 'asphalt'}",Via Enrico Fermi
43.716538,10.3931771,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'name:etymology:wikidata': 'Q8753', 'oneway': 'yes', 'oneway:psv': 'no', 'surface': 'asphalt'}",Via Enrico Fermi
43.7165565,10.3930862,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'name:etymology:wikidata': 'Q8753', 'oneway': 'yes', 'oneway:psv': 'no', 'surface': 'asphalt'}",Via Enrico Fermi
43.7165863,10.392979,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'name:etymology:wikidata': 'Q8753', 'oneway': 'yes', 'oneway:psv': 'no', 'surface': 'asphalt'}",Via Enrico Fermi
43.7166298,10.3928432,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'name:etymology:wikidata': 'Q8753', 'oneway': 'yes', 'oneway:psv': 'no', 'surface': 'asphalt'}",Via Enrico Fermi
43.7167206,10.3925574,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'name:etymology:wikidata': 'Q8753', 'oneway': 'yes', 'oneway:psv': 'no', 'surface': 'asphalt'}",Via Enrico Fermi
43.7169896,10.3917525,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'name:etymology:wikidata': 'Q8753', 'oneway': 'yes', 'oneway:psv': 'no', 'surface': 'asphalt'}",Via Enrico Fermi
43.7170206,10.3916516,"{'highway': 'residential', 'lanes': '2', 'lanes:bus:backward': '1', 'lanes:forward': '1', 'maxspeed': '30', 'name': 'Via Enrico Fermi', 'name:etymology:wikidata': 'Q8753', 'oneway': 'yes', 'oneway:psv': 'no', 'surface': 'asphalt'}",Via Enrico Fermi
